GO:1900942	0
GO:0019728	0
GO:0030258	249
GO:1905661	0
GO:1903970	1
GO:0051697	1
GO:0034582	0
GO:0051930	36
GO:1902770	0
GO:0016151	46
GO:0031954	19
GO:0060513	4
GO:1903995	0
GO:0002309	5
GO:0046827	22
GO:0008457	1
GO:0033206	54
GO:0102634	0
GO:0000366	0
GO:0070371	19
GO:0102712	0
GO:0060258	14
GO:1904672	4
GO:0032310	0
GO:0043449	12
GO:0038090	0
GO:0018343	8
GO:0070441	0
GO:0031443	0
GO:0019353	13
GO:0042120	17
GO:0070017	0
GO:1901504	0
GO:0060211	25
GO:0034163	3
GO:0032036	22
GO:0018715	0
GO:1905925	0
GO:2000215	0
GO:0009585	13
GO:0018046	0
GO:0047449	0
GO:0047405	3
GO:0061300	0
GO:1904523	0
GO:0046035	3
GO:0002646	1
GO:0010273	23
GO:0015734	4
GO:0005304	10
GO:0045400	0
GO:0006288	5
GO:1900424	39
GO:0070469	7
GO:0099174	9
GO:1903965	0
GO:0048326	0
GO:0090112	0
GO:0003259	1
GO:0099036	0
GO:0086076	0
GO:0042034	0
GO:0071361	21
GO:0018272	2
GO:0001182	0
GO:0008013	88
GO:1902941	1
GO:1905902	11
GO:0048178	1
GO:0075147	0
GO:0035360	5
GO:0003774	92
GO:1900515	0
GO:0008235	46
GO:0071610	0
GO:0050592	0
GO:0048808	22
GO:0033326	3
GO:1990329	0
GO:0071315	6
GO:0050722	1
GO:0021861	6
GO:0003978	16
GO:0046248	0
GO:0061751	0
GO:1900023	0
GO:0090090	112
GO:0033358	0
GO:0048639	580
GO:0098799	28
GO:0047638	0
GO:0009923	0
GO:0034432	5
GO:0022870	11
GO:0015949	73
GO:0018597	0
GO:0021780	5
GO:0070230	18
GO:0052135	0
GO:0046887	131
GO:0045985	0
GO:0005035	7
GO:0014895	1
GO:0008585	38
GO:0052768	0
GO:0005086	16
GO:0021544	5
GO:0052840	0
GO:0061252	0
GO:0052360	0
GO:0080004	1
GO:0019001	334
GO:0015909	41
GO:0060383	1
GO:0034569	0
GO:0070757	0
GO:0099097	0
GO:0006648	2
GO:0022890	1050
GO:0048758	0
GO:0015499	7
GO:0015120	6
GO:0018410	23
GO:0102682	0
GO:0060861	0
GO:0070244	8
GO:1901519	0
GO:1905957	43
GO:0090711	0
GO:0071350	0
GO:0098550	0
GO:0019822	0
GO:0008655	22
GO:0005774	783
GO:0019870	9
GO:0047473	0
GO:0061154	6
GO:0046124	5
GO:0098537	0
GO:0070093	3
GO:0030429	3
GO:0075312	0
GO:0021880	0
GO:0035345	0
GO:1903359	0
GO:0098971	0
GO:0097578	0
GO:0045367	0
GO:0050844	0
GO:0009304	27
GO:0032795	5
GO:0042274	52
GO:1903536	0
GO:1903124	0
GO:1905039	276
GO:0043532	2
GO:1901955	0
GO:1990558	0
GO:0102480	0
GO:0102334	0
GO:0019808	2
GO:0004726	5
GO:0030730	8
GO:2000014	6
GO:1903450	0
GO:0016248	32
GO:2001087	0
GO:2001214	8
GO:0070099	7
GO:0047198	0
GO:0042420	4
GO:0048587	10
GO:1990501	0
GO:0097409	0
GO:1902437	0
GO:1903297	0
GO:1903070	0
GO:0102408	0
GO:0061331	12
GO:0043204	77
GO:0043394	33
GO:0002568	5
GO:0072489	5
GO:1990516	0
GO:0098717	1
GO:0090444	1
GO:0010617	3
GO:0097229	1
GO:0070064	23
GO:0032887	7
GO:0060559	2
GO:0035051	59
GO:0004814	2
GO:0061079	0
GO:0035884	1
GO:0043938	24
GO:1990175	1
GO:1902889	0
GO:0051017	102
GO:0047200	0
GO:0035069	6
GO:0072673	4
GO:2000810	8
GO:0099105	0
GO:1900317	0
GO:2000921	0
GO:0044742	0
GO:0042779	8
GO:0004831	3
GO:0015375	0
GO:0003160	2
GO:0061364	3
GO:0032505	23
GO:0002039	65
GO:0015529	0
GO:0097322	2
GO:0070436	2
GO:1903950	0
GO:0060788	34
GO:0006876	7
GO:0097218	0
GO:0033762	23
GO:0019784	8
GO:0060442	12
GO:0047039	0
GO:1904642	0
GO:1900915	0
GO:0015513	9
GO:0061094	7
GO:0099146	0
GO:2000269	15
GO:0032752	2
GO:0047186	0
GO:0102551	0
GO:0006767	296
GO:0002767	6
GO:0070874	17
GO:0042741	0
GO:0046856	23
GO:0044812	0
GO:0022842	4
GO:0031870	1
GO:0021503	1
GO:0031559	13
GO:0071753	1
GO:0004336	1
GO:0002616	0
GO:0034781	0
GO:0034297	0
GO:1903300	6
GO:0010323	1
GO:0046966	28
GO:0008948	1
GO:0005198	664
GO:0060190	0
GO:1904126	0
GO:0007280	12
GO:0022872	0
GO:0044124	0
GO:0032151	0
GO:0052174	0
GO:1904830	0
GO:0047247	0
GO:0110113	1
GO:0045632	3
GO:0032065	4
GO:1901532	10
GO:0003353	1
GO:0071999	3
GO:0051086	0
GO:1904477	2
GO:0016590	2
GO:0035831	0
GO:0001313	0
GO:0034475	12
GO:1904502	0
GO:0044397	2
GO:0034303	0
GO:0060136	8
GO:0047846	0
GO:1902876	1
GO:0061907	0
GO:0018899	0
GO:0035919	0
GO:0099136	0
GO:0150045	0
GO:0033836	0
GO:0045775	0
GO:0031398	89
GO:0075160	0
GO:0019209	79
GO:0030916	11
GO:0006985	0
GO:0043973	1
GO:0050428	2
GO:0006553	54
GO:0051212	0
GO:0102661	0
GO:0044004	6
GO:0030834	53
GO:0090242	0
GO:0102035	0
GO:0010313	2
GO:0097626	0
GO:1904184	0
GO:1905319	0
GO:1903348	0
GO:0035212	11
GO:0004120	0
GO:0051054	196
GO:1904047	2
GO:1990104	0
GO:0072114	1
GO:0071934	3
GO:1903374	0
GO:0102740	0
GO:1904346	0
GO:0044142	0
GO:0006903	12
GO:0052722	1
GO:0050025	0
GO:1905700	0
GO:0061940	0
GO:1990491	0
GO:0070251	1
GO:0003139	8
GO:0015506	4
GO:0043443	3
GO:0102182	0
GO:0030273	1
GO:0060086	4
GO:0010994	9
GO:0061312	2
GO:0006060	5
GO:0003222	9
GO:0045014	24
GO:0102793	0
GO:0047880	0
GO:0099703	0
GO:1900789	0
GO:0042353	2
GO:0006351	767
GO:1904368	0
GO:0090032	8
GO:0051796	1
GO:0009103	30
GO:0031522	5
GO:1902836	0
GO:1904029	96
GO:0047517	0
GO:0015884	8
GO:0001637	21
GO:0006078	5
GO:1901077	11
GO:1903170	28
GO:0070668	5
GO:0016794	8
GO:0045180	13
GO:0048539	6
GO:0097003	1
GO:0071964	0
GO:0015432	2
GO:1903870	0
GO:0050991	0
GO:0004758	10
GO:1901980	0
GO:0002096	0
GO:0002144	2
GO:0090323	0
GO:0019652	0
GO:0030205	4
GO:0090084	9
GO:0002086	3
GO:0009034	3
GO:0007557	0
GO:0000907	1
GO:1905744	0
GO:0050360	0
GO:0002106	0
GO:0043870	0
GO:0039686	0
GO:1904823	7
GO:0040026	53
GO:0005631	1
GO:0060254	1
GO:0016011	6
GO:0003937	7
GO:0106108	0
GO:0019557	0
GO:0017151	15
GO:0032534	5
GO:0036017	2
GO:0032010	11
GO:0015488	0
GO:0018038	0
GO:0070437	0
GO:0070306	13
GO:2000814	0
GO:0006853	0
GO:0016434	23
GO:0018979	1
GO:0046968	0
GO:0071955	1
GO:0044663	0
GO:1901109	0
GO:0001729	3
GO:1990650	0
GO:0098559	0
GO:0044237	17171
GO:1901453	0
GO:0045371	0
GO:0030143	0
GO:0047759	0
GO:0036530	0
GO:0008401	4
GO:1900105	0
GO:0043016	0
GO:0050105	1
GO:0000444	8
GO:0043202	3
GO:0015954	0
GO:0099155	0
GO:0046467	214
GO:1904240	0
GO:1905311	0
GO:0030241	11
GO:0072495	0
GO:0047140	0
GO:0120099	0
GO:0002636	5
GO:1901421	16
GO:0031114	47
GO:0042183	1
GO:0046263	3
GO:0047133	0
GO:0007278	1
GO:0046091	0
GO:0009734	23
GO:0086047	1
GO:0098739	59
GO:0044421	3215
GO:0080067	1
GO:0060306	24
GO:0071614	3
GO:0075229	0
GO:0034169	0
GO:0071003	0
GO:1904902	0
GO:0000145	20
GO:0010890	10
GO:0050349	0
GO:0052215	0
GO:0098967	0
GO:1905741	0
GO:0016426	11
GO:0090651	0
GO:0045510	0
GO:0044116	9
GO:0005457	3
GO:0007413	109
GO:0097144	1
GO:0060534	1
GO:0099635	0
GO:1900437	0
GO:1902436	8
GO:0051781	80
GO:0046712	5
GO:0010037	14
GO:0046537	5
GO:1904005	0
GO:0004303	8
GO:1902318	0
GO:1900821	0
GO:0000498	0
GO:0001954	42
GO:0009403	46
GO:0090611	0
GO:0045183	1
GO:0048724	0
GO:1903575	0
GO:0034604	0
GO:0047181	0
GO:0061655	0
GO:0035127	0
GO:0031152	67
GO:0070857	10
GO:0006610	6
GO:0008193	2
GO:0035692	2
GO:0044579	0
GO:1901408	0
GO:0051818	15
GO:0030014	27
GO:0023051	3695
GO:0014836	0
GO:0070214	0
GO:0047905	0
GO:1903723	0
GO:0033368	0
GO:0006232	0
GO:0010592	19
GO:0006634	0
GO:0009307	11
GO:0072275	1
GO:0009808	35
GO:0045681	0
GO:0008049	56
GO:0005917	4
GO:0102737	0
GO:0042053	18
GO:0016409	58
GO:0033123	0
GO:1904338	0
GO:0001300	24
GO:1902443	2
GO:1990856	0
GO:0001055	1
GO:0034327	0
GO:0097351	9
GO:1902210	0
GO:0051592	137
GO:0044334	2
GO:0009715	0
GO:0090491	0
GO:0047217	0
GO:0044762	0
GO:0018063	12
GO:1990112	6
GO:1903634	0
GO:0021811	0
GO:0010357	0
GO:0045596	674
GO:0047489	0
GO:1901423	0
GO:0075165	0
GO:1900846	0
GO:0072015	10
GO:0061231	0
GO:0005219	6
GO:0030421	44
GO:0045475	57
GO:0044492	0
GO:0097565	0
GO:0075194	0
GO:0039595	0
GO:0047821	2
GO:1902781	0
GO:0047400	0
GO:0035169	0
GO:0034559	0
GO:0006660	2
GO:0000927	0
GO:0052785	0
GO:0086018	0
GO:0006719	2
GO:0000257	6
GO:0010002	16
GO:0044443	0
GO:0090175	60
GO:0007134	0
GO:0014855	14
GO:0035240	12
GO:0007116	2
GO:0072713	0
GO:0016714	17
GO:0030121	15
GO:0052579	0
GO:0070173	1
GO:0034217	1
GO:0102624	0
GO:0140111	0
GO:1905263	0
GO:0140112	0
GO:0004826	2
GO:1903776	0
GO:0002330	0
GO:0010859	0
GO:0106050	3
GO:0072301	2
GO:0047643	0
GO:0032328	12
GO:0001660	5
GO:0038006	0
GO:0016872	11
GO:0018877	0
GO:0060916	3
GO:0033074	0
GO:0061379	2
GO:1902461	0
GO:0051090	402
GO:0098828	2
GO:0051432	1
GO:2000719	1
GO:0016799	96
GO:0004530	2
GO:0097226	1
GO:0019825	25
GO:0000084	5
GO:0004649	5
GO:0102065	0
GO:0046809	0
GO:1900383	0
GO:0004666	3
GO:0046318	0
GO:1900711	0
GO:0072075	7
GO:0033028	6
GO:0001906	45
GO:0016838	35
GO:0052924	0
GO:0009704	8
GO:0007423	381
GO:0061761	0
GO:0102916	0
GO:0016216	1
GO:0005712	3
GO:2000321	1
GO:0072595	43
GO:0019349	0
GO:0052907	3
GO:0061728	0
GO:0010246	0
GO:2000203	1
GO:0030555	0
GO:0035778	1
GO:0034965	9
GO:0015751	18
GO:0097750	0
GO:0005824	5
GO:0102278	0
GO:0051345	587
GO:0002762	44
GO:0060357	3
GO:0071670	2
GO:0075079	0
GO:0070303	58
GO:0032433	18
GO:0042451	33
GO:0051520	0
GO:0071004	28
GO:0033790	0
GO:0106001	0
GO:1902494	2570
GO:1903937	0
GO:0003094	12
GO:0061502	1
GO:0036255	0
GO:0097025	3
GO:0100038	0
GO:0005094	3
GO:0001951	0
GO:0034804	0
GO:0150053	0
GO:1990315	3
GO:0033082	0
GO:0060642	0
GO:0046176	38
GO:0003327	1
GO:0009259	556
GO:0071009	0
GO:0120142	0
GO:0031634	4
GO:1903579	11
GO:1905203	0
GO:0052168	0
GO:0005870	0
GO:2000950	0
GO:0007293	21
GO:0030170	146
GO:0042620	0
GO:0010817	818
GO:0042256	9
GO:0103025	0
GO:0070816	20
GO:0019573	0
GO:0061695	360
GO:0090246	1
GO:0102773	0
GO:1990686	0
GO:1901581	2
GO:0032265	4
GO:0034011	0
GO:0052308	5
GO:0032159	0
GO:0035068	7
GO:0010783	0
GO:1904070	0
GO:0003849	17
GO:0015080	3
GO:0043834	1
GO:0010222	0
GO:0003297	0
GO:0071746	2
GO:1901738	1
GO:0033464	0
GO:0042657	0
GO:0051769	21
GO:0075318	0
GO:1904272	0
GO:0070018	0
GO:0015867	22
GO:0000101	20
GO:0000486	0
GO:0010408	0
GO:0019981	3
GO:0033468	1
GO:0050677	1
GO:1990262	1
GO:0009114	3
GO:0090009	9
GO:2001085	0
GO:0048706	49
GO:0043027	23
GO:0046431	0
GO:0034268	0
GO:0030198	200
GO:1903545	0
GO:0019407	12
GO:0007431	18
GO:0052807	0
GO:1902465	1
GO:0097257	0
GO:0003329	2
GO:0060520	1
GO:0039629	0
GO:0070081	0
GO:0100070	0
GO:0071932	7
GO:0034333	38
GO:0050075	0
GO:0070996	3
GO:0070475	69
GO:0072328	5
GO:0052548	334
GO:0043939	13
GO:0043370	28
GO:0010735	5
GO:0014831	5
GO:0004534	11
GO:0034752	0
GO:0016231	5
GO:0033774	0
GO:0070718	0
GO:0038137	0
GO:0020015	1
GO:0034193	2
GO:0034898	0
GO:0015748	167
GO:0103098	0
GO:0009836	0
GO:0097138	0
GO:0005126	195
GO:1900757	1
GO:0033853	1
GO:0072111	11
GO:1901307	1
GO:0080017	1
GO:1990931	0
GO:0042621	0
GO:1900008	2
GO:0046664	6
GO:0048078	0
GO:0005723	1
GO:0045338	16
GO:0048022	3
GO:0050044	0
GO:0030021	4
GO:0034045	10
GO:0046503	57
GO:0038104	0
GO:2000632	1
GO:0048050	4
GO:0071839	1
GO:0042848	0
GO:0060610	0
GO:0009289	19
GO:0071082	0
GO:1904279	0
GO:0071562	1
GO:0018613	0
GO:0070952	0
GO:0006166	15
GO:0030257	0
GO:0051130	1215
GO:0018513	0
GO:0052134	0
GO:0005342	416
GO:0061507	1
GO:0005858	9
GO:0052732	2
GO:0070046	0
GO:0070489	1
GO:0102850	0
GO:1902050	0
GO:0090571	5
GO:0070863	9
GO:1990757	0
GO:1904897	0
GO:0009501	2
GO:0070658	0
GO:2000703	1
GO:0031391	11
GO:0000036	6
GO:0007089	13
GO:0016760	1
GO:1904497	0
GO:0000780	40
GO:0032743	29
GO:0102113	0
GO:0002272	0
GO:0010636	5
GO:1901782	0
GO:0019163	0
GO:0070200	1
GO:0055123	11
GO:0071387	1
GO:0009665	0
GO:2000649	25
GO:0061950	0
GO:0018772	0
GO:0035256	6
GO:1903401	2
GO:0005597	0
GO:0044043	0
GO:0099508	0
GO:0016574	60
GO:0072678	11
GO:0015075	1803
GO:0045398	0
GO:1905474	0
GO:0019356	0
GO:1902872	1
GO:0050614	1
GO:0072756	0
GO:1904303	0
GO:0048674	3
GO:0004683	43
GO:0140108	0
GO:0002715	29
GO:1904231	0
GO:0045722	15
GO:1901439	0
GO:0090593	0
GO:0050981	0
GO:0021502	1
GO:0042564	1
GO:0050092	0
GO:0002507	11
GO:0021527	15
GO:0018647	0
GO:0055107	1
GO:1902961	1
GO:1903218	0
GO:0042763	5
GO:0034243	88
GO:0033707	0
GO:0048185	17
GO:0032368	113
GO:0044159	0
GO:0052275	0
GO:0097028	32
GO:0006500	2
GO:0003300	15
GO:0000834	0
GO:0071443	1
GO:1900850	0
GO:1905914	0
GO:0102245	0
GO:0031503	176
GO:0070125	2
GO:0032928	12
GO:0004792	20
GO:0008973	5
GO:1990506	0
GO:0045278	0
GO:0019307	0
GO:0051996	2
GO:0070810	0
GO:1904174	0
GO:0086101	0
GO:0030033	6
GO:0045259	74
GO:0047127	0
GO:0047594	0
GO:1903311	282
GO:1900651	0
GO:0061383	13
GO:0060851	0
GO:0034841	0
GO:0001665	3
GO:0006034	3
GO:0014071	0
GO:2001308	0
GO:0015325	0
GO:0006423	5
GO:0009534	129
GO:0098597	5
GO:0018780	0
GO:0075030	0
GO:0004462	9
GO:0033333	9
GO:1904142	0
GO:0035538	0
GO:0046157	0
GO:0102373	0
GO:0099560	0
GO:0020023	0
GO:0070178	12
GO:0007074	2
GO:1903098	0
GO:1902816	0
GO:0031340	18
GO:1901903	0
GO:1990923	0
GO:0060079	33
GO:0048020	20
GO:0102929	0
GO:0048869	5023
GO:0035886	6
GO:0071604	0
GO:0061042	3
GO:1901181	1
GO:0001873	0
GO:0048905	0
GO:0044821	0
GO:0018617	0
GO:1902529	0
GO:0072225	0
GO:0006631	580
GO:0016560	10
GO:0043616	13
GO:0051549	6
GO:1902514	0
GO:0002815	0
GO:0019026	0
GO:0061794	0
GO:0001217	6
GO:0019768	0
GO:0043225	16
GO:1990949	0
GO:2001148	2
GO:0055022	11
GO:0070768	0
GO:2000696	16
GO:1903934	0
GO:0006646	17
GO:0030640	0
GO:1904077	0
GO:0039552	0
GO:0047256	0
GO:0120114	146
GO:0045313	4
GO:1905464	0
GO:0061873	0
GO:1903402	0
GO:0075120	0
GO:0061787	0
GO:1900409	9
GO:0000743	9
GO:0052298	0
GO:1901356	0
GO:1900546	0
GO:0009390	9
GO:0032147	238
GO:1990015	1
GO:0046962	0
GO:1902060	4
GO:0009693	11
GO:0102099	0
GO:0003216	0
GO:0021712	0
GO:0016461	11
GO:0075290	0
GO:0042762	44
GO:0023059	0
GO:0071745	2
GO:0018601	0
GO:0002083	0
GO:0021594	1
GO:0046005	3
GO:0099531	0
GO:0110059	0
GO:0044017	1
GO:0046447	1
GO:1904980	0
GO:0036093	6
GO:0120068	0
GO:0031243	0
GO:0042277	275
GO:0019912	5
GO:0061707	0
GO:0090557	1
GO:0102997	0
GO:0060161	3
GO:0009703	1
GO:0060502	1
GO:0002758	48
GO:0015135	0
GO:0046327	2
GO:0032540	0
GO:0140233	0
GO:1901929	0
GO:0071027	34
GO:0008867	3
GO:1900137	0
GO:0015622	0
GO:0071439	6
GO:0072294	0
GO:0008449	4
GO:1900686	0
GO:0052331	2
GO:0010745	13
GO:0046603	0
GO:0047867	0
GO:0001788	2
GO:0120187	0
GO:0006077	7
GO:0000176	24
GO:0019622	7
GO:1902180	0
GO:0016008	0
GO:0015410	4
GO:0040001	88
GO:0042719	10
GO:0052320	2
GO:0060445	13
GO:0047446	0
GO:0046350	0
GO:1902424	1
GO:0045676	15
GO:0031531	1
GO:0008195	17
GO:0000341	0
GO:0042431	1
GO:2000275	4
GO:0048021	4
GO:1901535	1
GO:0045198	16
GO:1903474	0
GO:0071122	0
GO:0090587	0
GO:0060370	2
GO:0032122	0
GO:0102716	0
GO:0016145	12
GO:0051729	35
GO:2000384	3
GO:1902253	22
GO:0044029	1
GO:0021901	0
GO:0039641	0
GO:0044386	0
GO:0140237	0
GO:0009687	9
GO:0015307	22
GO:0009082	74
GO:0044196	0
GO:0051176	20
GO:0052854	0
GO:0097382	1
GO:0031521	4
GO:0016339	25
GO:0030680	0
GO:0051458	2
GO:0003100	5
GO:0009517	1
GO:0051742	0
GO:0051991	0
GO:0061055	1
GO:1904950	132
GO:0061164	1
GO:0050200	2
GO:1902248	0
GO:0017024	7
GO:0042314	0
GO:0070980	2
GO:0051587	0
GO:0003063	0
GO:1990577	0
GO:0060813	0
GO:0072739	0
GO:0000786	32
GO:0016580	10
GO:0090343	6
GO:0033974	0
GO:1990338	0
